secid,shortname,lotsize,decimals,minstep,issuesize,isin,regnumber,listlevel,company,description,sector,Sphere,encoded,minstep_encoded,decimals_encoded,listlevel_encoded,lotsize_encoded,encoded_truncated
ABIO,iАРТГЕН ао,10,2,0.02,92645451,RU000A0JNAB6,1-01-08902-A,2,Артген,"Российская биотехнологическая компания, основанная в 2003 году (Московская Биржа: ISKJ).\r\nРанее носила название «Институт стволовых клеток человека» (ИСКЧ). Компания является стратегическим инвестором в отрасль биомедицинских технологий и здравоохранения. Компания осуществляет инвестиции на рынках, связанных с разработкой и коммерциализацией инновационных лекарственных препаратов, изделий медицинского назначения, новых методов генетической диагностики и генетических исследований, а также других высокотехнологичных продуктов и услуг в сфере биомедицины и здравоохранения",Здравоохранение,10,"[[ 1.27985194e-01 -1.56717032e-01 -1.22035609e-03 -8.21708795e-03
   7.06139132e-02 -9.15425718e-01 -9.23996627e-01  6.87273204e-01
   6.58058763e-01 -8.36615711e-02 -9.30680513e-01  9.50056195e-01
   8.85158956e-01 -2.59886123e-02 -8.51461962e-02  8.60419869e-01
   9.72947955e-01 -1.33678138e-01 -1.70775857e-02 -8.63792524e-02
  -1.03501568e-03 -2.98252046e-01 -1.60544083e-01  2.29580671e-01
  -7.23403573e-01 -9.29306671e-02 -8.76181901e-01 -1.73097432e-01
   6.04329169e-01 -1.52520224e-01 -1.68327942e-01 -2.13425934e-01
  -1.89104736e-01  8.66253674e-02 -7.62197841e-03  1.23027869e-01
  -3.34514797e-01 -2.35756204e-01 -9.78223443e-01  9.98775482e-01
  -9.22453344e-01 -8.83063376e-01 -9.57430720e-01  8.75598490e-02
  -1.29324883e-01 -9.98236477e-01  1.99811086e-01 -1.76812693e-01
  -2.74736658e-02  2.38884538e-01 -1.99908704e-01 -6.70833290e-01
  -1.68695554e-01 -1.44257292e-01  8.97272155e-02  9.63663399e-01
  -2.63877243e-01  1.38807818e-01 -1.40002772e-01 -1.18947275e-01
   2.26036504e-01  9.11094904e-01 -5.27163208e-01  7.00049773e-02
  -9.70665395e-01 -1.72641993e-01  9.89373863e-01 -1.07029341e-02
   1.87490165e-01  1.42875403e-01  9.99915481e-01 -3.61799181e-01
  -1.91578679e-02 -8.90829042e-02 -9.34223011e-02  9.03306544e-01
  -2.86746025e-01  1.32675931e-01  3.99737917e-02 -9.29005980e-01
  -3.34422529e-01 -1.46192266e-02 -2.63119694e-02 -9.91807222e-01
   9.65758204e-01 -9.98599470e-01  1.42861664e-01 -2.11557627e-01
   4.11385484e-02  3.47213238e-01  1.43471276e-02  9.96159196e-01
  -1.57975536e-02  2.79847175e-01  4.53995243e-02 -2.34058246e-01
   1.79362759e-01  9.82375562e-01  2.06019893e-01 -1.99925080e-01
   2.07725927e-01  1.71187609e-01 -1.61591023e-01 -3.62779312e-02
   2.48259306e-01 -4.80548758e-03 -6.01933360e-01 -7.22574256e-03
   6.09713554e-01  9.96075034e-01  1.05287924e-01 -9.30283487e-01
   9.89500463e-01 -7.86529958e-01  1.75014704e-01 -1.57910958e-01
  -9.00179684e-01  5.72263226e-02  9.87979829e-01  4.20880079e-01
  -3.44800809e-03 -1.04253970e-01 -9.89580691e-01  9.37551856e-02
  -7.49548674e-01  9.82636213e-01 -9.78186727e-01 -1.99545890e-01
  -4.39462774e-02  4.35032807e-02  7.03730658e-02  1.45297438e-01
   1.62812129e-01 -2.04737023e-01  2.44278550e-01  2.59084731e-01
   2.06920155e-03  2.04417259e-01 -1.18947089e-01 -1.89760642e-03
   9.95441318e-01  4.24271487e-02 -5.89830242e-02 -3.15290421e-01
   1.80786505e-01 -5.24817184e-02 -1.81425303e-01  6.46145344e-01
   1.93237007e-01 -1.79461371e-02 -1.92900735e-03  1.03896171e-01
  -1.69736654e-01 -6.69056177e-01 -1.33411840e-01  7.34107452e-04
  -2.54991621e-01  4.44117412e-02 -7.13580012e-01  4.52958420e-02
  -9.77645397e-01  9.07413840e-01 -8.21005777e-02  2.43088156e-02
  -6.55815229e-02 -7.14212283e-02  2.20431983e-01 -5.43441832e-01
   3.68518196e-02 -2.45829914e-02  9.91220772e-01 -2.29999080e-01
  -9.95898068e-01  2.40301177e-01  6.81519732e-02  6.54831529e-02
   9.07756507e-01 -9.90796864e-01 -4.96767581e-01 -1.71998292e-01
   1.28278628e-01 -1.79720342e-01 -1.83579940e-02  4.39598203e-01
  -4.52204406e-01 -5.77448122e-02  6.62620440e-02 -3.25749665e-01
   9.70266581e-01  1.70642138e-01 -1.78409740e-03  2.37848788e-01
   1.98555693e-01  1.07757710e-02  1.01072431e-01 -3.09596770e-02
  -1.63863420e-01  2.10242957e-01  1.51071414e-01  9.25608695e-01
   7.62837231e-02 -1.24331117e-01 -9.70392883e-01 -9.99212742e-01
  -7.19980849e-03  5.45626998e-01 -9.89740372e-01 -2.06114650e-01
   1.37011871e-01  4.76437574e-03  8.89262408e-02  2.18855694e-01
  -9.75726008e-01  3.02119181e-02 -1.67015731e-01  2.54566465e-02
  -1.38304785e-01  1.94337264e-01  2.15422228e-01  2.23076772e-02
   1.28406912e-01 -7.85236359e-02  2.22203121e-01  1.08382076e-01
  -1.16780408e-01 -1.06555060e-01 -7.03912005e-02 -2.13033939e-03
   2.24664137e-01 -1.03276722e-01  1.54362053e-01  1.38847589e-01
   1.84054643e-01 -8.28376651e-01  9.99165416e-01 -4.54833537e-01
   2.77284920e-01  1.46638304e-01  2.08818927e-01 -4.58451826e-03
   9.29025888e-01  1.52128153e-02  8.88741016e-02 -8.76682520e-01
   6.00003302e-02 -2.04167396e-01 -1.16049387e-01  6.93459064e-02
  -3.01859289e-01  4.21459645e-01 -7.68421888e-01  3.04623902e-01
   1.15319759e-01 -9.93934691e-01 -6.86672032e-01 -9.78351012e-02
   9.49777782e-01  4.62582186e-02 -2.60891825e-01  6.67738467e-02
   7.75333419e-02 -3.35803479e-01  3.23176533e-01 -2.77806469e-03
   2.57309198e-01 -7.28343651e-02  2.15620235e-01 -8.54111090e-02
   1.02041014e-01  6.74432218e-01 -1.98351499e-02  2.02883035e-01
   9.90117669e-01  9.98210430e-01 -1.17261320e-01 -1.15457457e-02
   8.14005733e-02  1.17742881e-01 -8.31084326e-02  9.54628229e-01
   1.92719966e-01 -1.31658539e-01  8.10388774e-02  6.71599135e-02
   1.66282412e-02  9.69237804e-01 -1.96070075e-01  9.47838545e-01
  -9.72897649e-01  7.82955438e-02  9.98196661e-01  1.94797948e-01
  -1.82933807e-01 -9.96981800e-01 -3.01848650e-02 -2.68574238e-01
  -2.12829411e-01 -1.45296499e-01 -3.22668523e-01  8.26512337e-01
   1.48629650e-01  3.56165171e-01 -9.75512326e-01 -1.10747062e-01
  -2.30738465e-02 -2.44180486e-01  9.93570536e-02  6.99034333e-02
   1.44497022e-01 -1.56185493e-01  4.38563935e-02  7.46446252e-02
  -1.62298501e-01  2.54060589e-02 -1.83286875e-01  2.54615005e-02
   4.05504107e-02 -1.23614348e-01  3.16396542e-02  9.52973589e-03
   2.09415928e-01 -1.43086463e-01 -4.48275767e-02  1.11962765e-01
  -1.30993918e-01  3.92045043e-02  3.94636951e-02  2.24184573e-01
   1.57736883e-01 -6.84737206e-01  2.78981745e-01 -1.31771028e-01
  -9.62463394e-02 -2.42739916e-02  1.05201721e-01 -1.81470945e-01
  -1.17770299e-01  1.79179952e-01  1.19675569e-01 -1.44011706e-01
  -4.86189965e-03  7.59403408e-01  2.23606631e-01  2.29521275e-01
   9.14764106e-01 -9.37745348e-02  2.60378867e-01 -3.70885804e-02
   7.06450567e-02  5.00027016e-02 -9.51688349e-01 -7.42377341e-01
  -6.00074641e-02  9.97391403e-01 -3.13494682e-01 -8.75152946e-01
   5.32654040e-02 -2.06006780e-01  7.83742964e-01 -5.35007894e-01
  -7.85705268e-01  6.29046500e-01  1.85843602e-01  5.25727160e-02
  -2.70524055e-01  3.24148774e-01  7.04073071e-01  4.07547168e-02
   8.53477836e-01  9.81560826e-01 -1.06446750e-01 -1.66587472e-01
   3.33512306e-01  7.40958676e-02 -2.80547768e-01 -1.69826657e-01
  -6.87991977e-01 -1.72879919e-02 -9.64202955e-02 -1.23333178e-01
  -7.47554451e-02 -4.14481699e-01 -1.72364265e-01  4.87330966e-02
  -1.76138014e-01 -1.63825020e-01 -1.82641894e-01  2.08515748e-01
  -4.94873598e-02 -2.14066684e-01 -1.10449031e-01  1.40319347e-01
  -3.72749209e-01  9.60513592e-01 -9.63462442e-02 -5.98481819e-02
   5.34289181e-02 -2.01177448e-01 -2.16766804e-01 -3.36941145e-02
   1.07637390e-01  7.98414290e-01  2.70815939e-01  1.24072574e-01
  -5.63141227e-01  9.98291254e-01 -9.87185299e-01 -9.93125618e-01
  -1.14567146e-01  1.13858327e-01  2.82521039e-01  1.26932383e-01
  -6.16186149e-02  2.45518357e-01 -1.48351505e-01 -4.12202209e-01
  -1.22634552e-01  1.66255891e-01 -1.11382239e-01  3.01237941e-01
   4.90971625e-01 -8.63018990e-01  9.92048681e-01 -3.24841380e-01
   5.66982403e-02  9.31782246e-01  4.35268916e-02  3.65924761e-02
   4.39398319e-01 -9.19487834e-01  9.33510244e-01 -2.11508840e-01
  -1.03267252e-01 -8.51971190e-03  2.54645377e-01  7.99405813e-01
   3.34955096e-01  9.97148573e-01  5.16450964e-02 -4.18804139e-02
  -9.65980738e-02  7.43484676e-01 -7.34664798e-02 -1.64169684e-01
  -6.95813119e-01 -1.41819157e-02  9.68870521e-01 -1.48326799e-01
  -1.68646872e-01  9.89471197e-01 -3.05967599e-01  1.84312508e-01
  -1.22786827e-01 -9.56952393e-01  1.81877092e-02 -5.07322609e-01
   9.82955813e-01 -2.49522433e-01  1.10951439e-03 -7.98913017e-02
   9.63216960e-01  2.97857642e-01  8.15276861e-01 -4.97968458e-02
  -6.32753372e-01  9.74471569e-02  6.15311116e-02 -9.03913900e-02
   2.58138597e-01  3.52253169e-02  1.65577650e-01 -1.65364426e-02
   1.44943729e-01 -9.92296040e-01  6.78544641e-02  9.32140499e-02
   9.65618551e-01 -2.14216426e-01 -1.19866304e-01 -3.64947654e-02
   6.63297549e-02 -9.98510957e-01 -3.63164283e-02 -1.68356851e-01
   9.48512033e-02 -1.07098529e-02 -9.11402941e-01  3.81325670e-02
   9.56987321e-01  1.67432472e-01 -2.11044356e-01  3.84396583e-01
   8.80748808e-01  4.17674333e-02 -2.52144605e-01 -2.19192922e-01
  -7.63435736e-02  2.06170112e-01  8.39958787e-02  6.14478961e-02
  -1.08620398e-01 -1.24132358e-01  1.35012612e-01  1.28922774e-03
   6.10725045e-01  2.91810513e-01 -1.69190884e-01 -6.65982068e-02
   5.04563563e-02  7.59874433e-02  6.08195812e-02  2.25560404e-02
  -2.08577979e-02  1.07799895e-01  2.15709880e-01 -9.84175783e-03
  -6.93678975e-01 -3.19332741e-02 -9.81450260e-01  3.53042811e-01
   8.29399765e-01 -7.49704123e-01  2.12429449e-01  9.86681640e-01
   5.54961264e-01 -9.99451995e-01 -1.09316744e-01  4.16584425e-02
   7.31014788e-01 -1.72380015e-01  6.37406930e-02 -2.60838211e-01
   5.11282794e-02 -1.38402835e-01  2.53251344e-01  4.39986855e-01
   1.39232442e-01 -6.25951290e-02 -5.39860390e-02  4.48060840e-01
   6.19599931e-02 -1.17713422e-01  3.58331501e-02  4.64749224e-02
  -7.24069059e-01 -5.34199849e-02  4.71690074e-02  9.05040026e-01
   3.96539927e-01  2.99804900e-02  9.79053736e-01 -3.90348583e-01
  -1.58696249e-01  5.63369766e-02  2.50714302e-01 -2.97888756e-01
  -2.80522853e-01 -4.96112509e-03 -2.10528970e-02  1.93227112e-01
  -1.79359987e-01 -9.93877113e-01  1.73957981e-02  3.88845131e-02
   9.48695838e-02 -1.50734574e-01  4.15361226e-01 -3.51704247e-02
  -1.16725050e-01 -8.42778832e-02 -1.82521176e-02 -1.42016768e-01
   9.70734179e-01  1.13238759e-01  1.15479320e-01 -1.47369444e-01
  -1.66751757e-01 -5.20885959e-02  3.77491973e-02 -3.89953423e-03
  -8.94501582e-02 -6.36468753e-02 -5.68902902e-02 -6.14895336e-02
   5.71386933e-01  6.71989262e-01  1.45032540e-01 -3.53632301e-01
   1.24722041e-01 -9.66398418e-03  2.29291424e-01 -4.13689256e-01
   2.53180474e-01  6.02514669e-02 -1.24710940e-01 -1.56124905e-01
   1.78669542e-01  4.80231643e-02 -9.86793399e-01  7.45368600e-02
   2.97676027e-01  1.07307658e-02  1.90168381e-01  8.28215629e-02
   5.54173719e-03  5.80022812e-01 -2.85363287e-01  9.87421334e-01
   1.74073800e-02  5.26950546e-02 -7.22634912e-01  1.02677919e-01
  -6.77637577e-01  5.44446185e-02 -2.84297913e-02  6.41380101e-02
  -3.07362944e-01  9.98773932e-01  1.45885393e-01  2.37570912e-01
   2.11329721e-02  8.95342290e-01 -2.31709242e-01  9.31336999e-01
  -6.12320364e-01  8.00145149e-01  9.61943809e-03  1.42794997e-01
  -9.88143802e-01 -1.08297803e-01 -5.01539484e-02 -5.81121206e-01
  -8.12763125e-02 -9.67295915e-02 -3.47622149e-02 -7.58085787e-01
  -9.95851278e-01  3.34556447e-03 -9.52816103e-03  1.53676448e-02
  -1.09021075e-01 -3.21358256e-02 -1.18724583e-02 -5.84286936e-02
   5.41182756e-02 -4.00788262e-02 -7.59849176e-02 -3.93022984e-01
   6.82583973e-02  2.02683017e-01  9.57804680e-01  7.46193349e-01
   7.06483066e-01  7.80804902e-02  2.30613381e-01 -5.97643293e-02
   5.30080974e-01 -3.92582007e-02  1.52719691e-01  2.97129124e-01
   2.46163279e-01  5.24545237e-02 -8.69628266e-02  6.74245656e-02
   2.34285101e-01 -1.00916281e-01  1.25510812e-01  1.12561271e-01
   6.46562457e-01 -4.42810506e-01 -2.96366829e-02  8.15786302e-01
   2.98418459e-02 -2.07562983e-01 -1.70578241e-01 -2.18428411e-02
   2.58717060e-01  2.05173850e-01  4.37994562e-02  9.87105548e-01
   5.11789061e-02 -4.02004533e-02  3.52240503e-01  9.92079854e-01
  -9.18131113e-01  9.17977035e-01 -8.62053707e-02 -9.75875482e-02
   8.23230296e-02  2.15242850e-03 -2.15470418e-01 -9.64205116e-02
   9.28581953e-01  1.57733321e-01 -4.98123392e-02  1.92806929e-01
   9.99702096e-01  4.45806794e-02  9.66097116e-01  4.37261872e-02
  -2.56525695e-01 -2.45112211e-01 -2.31910720e-01  4.79460299e-01
   1.87497213e-02 -9.90563810e-01 -5.81163855e-04 -8.21581483e-02
  -1.27147436e-01 -4.86424118e-02  3.51043493e-01  9.58425105e-01
  -1.46861836e-01 -1.13704763e-01  8.67565051e-02  4.67196144e-02
  -3.57734476e-04  8.85666788e-01 -1.12063512e-01 -3.54265809e-01
  -1.60647616e-01 -3.15416269e-02 -8.72571290e-01  7.28383422e-01
   8.06194246e-01 -5.92240691e-02 -9.82039452e-01 -8.11813474e-02
  -5.11226773e-01 -9.97410655e-01  7.74853826e-01 -9.21261549e-01
   5.75410612e-02  1.86002985e-01 -7.27105662e-02 -6.98664486e-01
   9.67827439e-02 -8.31399709e-02 -1.06122427e-01  1.16727643e-01
   1.03795342e-02  9.90576327e-01  3.25506516e-02  1.32202478e-02
  -2.32432768e-01  3.83937731e-02  3.95168327e-02 -3.85581516e-02
   9.99004841e-01 -5.79637587e-01 -8.61598730e-01  7.81876519e-02
  -6.15413599e-02 -2.01239556e-01 -1.27766922e-01 -6.83394313e-01
   9.02075991e-02 -2.44547687e-02  1.64500643e-02 -2.30362192e-02
   9.41032171e-01 -2.87787467e-01 -1.67548761e-01 -9.42745686e-01
  -1.84629425e-01 -1.50031149e-01  8.76893699e-02  2.41182670e-01]]",0,0,0,0,"[ 1.09836095e+01  3.97217576e+00  1.05089342e+00  2.52621038e+00
 -8.74335884e-02  1.50313517e+00 -8.97926012e-01  2.24317385e-01
 -7.45168473e-02  1.16981446e+00 -1.12894883e-01  2.14643153e-01
 -1.08896758e+00  3.27806769e-01 -1.65762039e+00 -1.37566088e-02
  6.80408401e-01 -3.91803889e-01  4.59684104e-02 -2.43254042e-01
  1.52800985e-01  8.36044569e-02  1.86862236e-01 -6.50844205e-01
 -4.76874218e-02  1.53714322e-01 -2.34939461e-01  4.72302179e-01
 -6.14944516e-01  1.18318386e-01 -3.43448225e-01  8.98167119e-01
 -3.79093074e-01 -8.13627543e-01 -1.20840209e-01  6.87772697e-01
 -1.83589280e-02 -1.05125116e-01  6.49822045e-01 -5.27123249e-01
  8.92789911e-01  4.02600894e-01 -9.01330853e-02 -4.33669440e-02
 -2.48861219e-01 -1.81029030e-01 -2.43537035e-02  5.54385010e-01
  7.45453728e-02  3.05360032e-01  2.09570485e-01 -2.14386870e-01
  2.23171923e-01 -3.40437856e-02 -2.67130442e-02  7.70139747e-02
  1.10033492e-01 -2.05761133e-01  1.03235578e-01 -9.80579892e-02
 -1.86736018e-01 -2.17567956e-01 -3.15238212e-02  2.84117369e-01
 -1.56565490e-01 -1.00923335e-01  1.41654931e-02  4.65275000e-01
  1.73876500e-01  2.57374653e-01  2.22106185e-01  1.09832126e-02
 -3.02903912e-01  3.95553753e-01  3.61657588e-02  1.47223299e-01
  8.66198731e-02  2.86343941e-02 -8.25704524e-02 -9.23989650e-02
 -3.81650701e-02  4.53554741e-02 -7.70699472e-02 -1.32836253e-01
 -3.01297487e-02 -8.39031827e-02  7.05802592e-03 -1.37125102e-01
 -1.95212167e-02  6.77822926e-02 -1.45873384e-01  5.72159194e-02
  1.74215149e-01 -8.33473885e-02 -5.77301042e-02  6.36072781e-02]"
